mp_id,formula,band_gap_eV,is_direct_gap,cbm_vs_vacuum_eV,vbm_vs_vacuum_eV,offset_estimation_method,dielectric_electronic,dielectric_ionic,dielectric_total,refractive_index,energy_above_hull_eV_per_atom,is_stable
mp-732165,KZnCl3O2,1.5575,True,-1.654635114644762,-3.212135114644762,electronegativity_approx,,,,,0.40077197074404625,False
mp-732350,HgC4NCl3,0.7938000000000001,False,-2.3217123358823373,-3.1155123358823373,electronegativity_approx,,,,,0.8901032033680565,False
mp-734815,CrH12(ClO2)3,2.1371,False,-1.5092794988832905,-3.6463794988832907,electronegativity_approx,,,,,0.07693330386363773,False
mp-738386,CrN5Cl3,1.3829,False,-2.187816850109293,-3.570716850109293,electronegativity_approx,,,,,1.1173968525000006,False
mp-753611,PCl3O,4.5483,True,-0.7126955174543284,-5.260995517454329,electronegativity_approx,,,,1.4281550686112485,0.2604933046000033,False
mp-759866,TeH3CCl3,3.0969030000692066,False,-1.0035803822777842,-4.100483382346991,electronegativity_approx,,,,,0.023268955299479366,False
mp-1539446,Cs2PtCl4,2.5296,False,-0.7648428485553536,-3.294442848555353,electronegativity_approx,,,,1.5966625190563455,0.0007697985714276712,False
mp-1544973,NpCl4,1.1681999999999997,False,-2.085569179772484,-3.2537691797724837,electronegativity_approx,,,,,0.0007590569999988972,False
mp-2017348,WSCl4,2.2983000000000002,True,-1.7607630123141447,-4.0590630123141445,electronegativity_approx,,,,,0.007828360833334713,False
mp-2017401,WSCl4,2.1759,True,-1.8219630123141448,-3.997863012314145,electronegativity_approx,,,,,0.0036019758333338814,False
mp-2217903,MgNb2(SCl)4,0.9002999999999997,False,-1.9440368314241745,-2.844336831424174,electronegativity_approx,,,,,0.2305518622727245,False
mp-2222928,MgCr2(ClO)4,1.5604,False,-1.895868548554571,-3.456268548554571,electronegativity_approx,,,,,0.42199989077272715,False
mp-2223069,MgCr2(ClO)4,1.5918,False,-1.880168548554571,-3.471968548554571,electronegativity_approx,,,,,0.478450561681818,False
mp-2226888,MgWCl4O,2.2494,False,-1.580584021338921,-3.8299840213389214,electronegativity_approx,,,,,0.450657680714289,False
mp-2228104,MgV2(Cl2O)2,1.4027000000000003,False,-1.8192347375961586,-3.221934737596159,electronegativity_approx,,,,,0.4091781671296282,False
mp-2234083,MgNb2(SCl)4,1.1115999999999997,False,-1.8383868314241745,-2.949986831424174,electronegativity_approx,,,,,0.24110286045454288,False
mp-2240585,MgCr2(ClO)4,1.5736,True,-1.889268548554571,-3.462868548554571,electronegativity_approx,,,,,0.46045561713636296,False
mp-2241078,MgNb2(SCl)4,0.8790999999999998,False,-1.9546368314241744,-2.833736831424174,electronegativity_approx,,,,,0.252584860454542,False
mp-2422943,WSCl4,2.0094,False,-1.9052130123141449,-3.9146130123141445,electronegativity_approx,,,,,0.0009014528819397682,False
mp-2752817,NpCl4,1.1679000000000004,False,-2.0857191797724837,-3.253619179772484,electronegativity_approx,,,,,0.0,True
mp-2757566,NpCl4,1.1444,False,-2.097469179772484,-3.241869179772484,electronegativity_approx,,,,,0.0014045350000007062,False
mp-768918,Ce(ClO4)4,1.4696,False,-2.4738964938675125,-3.9434964938675123,electronegativity_approx,,,,,0.0,True
mp-818711,W2Cl4O7,0.5670999999999999,False,-2.8789973272810037,-3.4460973272810036,electronegativity_approx,,,,,0.7904172286602567,False
mp-825375,V2Pb14Cl4O17,2.2763,False,-1.686835448197419,-3.963135448197419,electronegativity_approx,,,,,0.037058591148645625,False
mp-859121,Sb16Cl4O21,1.3710000000000004,False,-2.1021138881311505,-3.473113888131151,electronegativity_approx,,,,,0.09388895199186997,False
mp-863731,InH4NCl4,3.6373999999999995,True,-0.752721459681085,-4.390121459681085,electronegativity_approx,,,,1.6120445713441052,0.0,True
mp-865182,Gd2SCl4,1.7563,False,-1.4497349044740606,-3.206034904474061,electronegativity_approx,,,,,0.032062558571432476,False
mp-866695,ReTeSeCl4,2.3069,False,-1.5347768544391498,-3.84167685443915,electronegativity_approx,,,,,0.038745072684298165,False
mp-866713,ReTeSCl4,2.3274,False,-1.5290222673141374,-3.8564222673141373,electronegativity_approx,,,,,0.0,True
mp-974035,Pb3I2(Cl2O3)2,3.2583,False,-1.3768940115821011,-4.635194011582101,electronegativity_approx,,,,,0.18897563666666617,False
mp-979414,WSCl4,2.3225,False,-1.748663012314145,-4.071163012314145,electronegativity_approx,,,,,0.0044284778819410064,False
mp-1004532,CCl4,4.5297,False,-0.7624656231989739,-5.292165623198974,electronegativity_approx,,,,,0.0,True
mp-1025201,Rb2PdCl4,1.7485,True,-1.1666813088278172,-2.915181308827817,electronegativity_approx,,,,1.6049939750665734,0.0,True
mp-1025252,Cs2MnCl4,1.5640999999999998,False,-1.138724210088189,-2.7028242100881887,electronegativity_approx,,,,,0.013960748095229292,False
mp-1078085,Cs2PdCl4,1.839,True,-1.099812804363894,-2.938812804363894,electronegativity_approx,,,,1.59444462013162,0.0,True
mp-1079663,Cs2Ca(Cl2O)2,2.7473,False,-0.708772377553565,-3.456072377553565,electronegativity_approx,,,,,0.47370305819444614,False
mp-1080610,Cs2Mn(Cl2O)2,0.5026999999999999,False,-1.934985408957444,-2.437685408957444,electronegativity_approx,,,,,0.6028214707175916,False
mp-1095499,CsAuCl4,1.8897,False,-1.4735874334965209,-3.363287433496521,electronegativity_approx,,,,,0.0,True
mp-1101211,Zr(ClO4)4,1.023800285370286,False,-2.723161955705164,-3.74696224107545,electronegativity_approx,,,,,0.4305234380952374,False
mp-1102961,AlCdCl4,2.761,False,-1.1638498009214504,-3.9248498009214505,electronegativity_approx,,,,1.6160057683477909,0.0,True
mp-1103091,GaHgCl4,2.8274,False,-1.254650139238711,-4.082050139238711,electronegativity_approx,,,,1.6824499338761914,0.0,True
mp-1103676,Rb2U(ClO)4,0.7494999999999999,False,-1.9904214421128812,-2.7399214421128812,electronegativity_approx,,,,,0.591308856161616,False
mp-1105775,Sc4OsCl4,0.6479999999999997,False,-1.7627995687875164,-2.410799568787516,electronegativity_approx,,,,2.903556422734024,0.0,True
mp-1120734,Cs3LiCl4,4.3445,False,0.5491063390202822,-3.795393660979718,electronegativity_approx,,,,,0.21835863781249998,False
mp-1120803,K2SrCl4,4.7457,False,0.5626418324410154,-4.183058167558984,electronegativity_approx,,,,,0.06322903750000197,False
mp-1178703,Zn(NCl2)2,1.1014000000000002,True,-2.297486946534699,-3.398886946534699,electronegativity_approx,,,,,0.7966383782142854,False
mp-1179519,Sn2Cl4O3,1.7801,False,-2.03330633407803,-3.81340633407803,electronegativity_approx,,,,,0.7203942945555566,False
mp-1179722,RbLa(ClO)4,1.4981,False,-1.8214574318102108,-3.319557431810211,electronegativity_approx,,,,,0.5934772119999998,False
mp-1180042,Ni2C5(Cl2O)2,2.7632000000000003,False,-1.3467170358129206,-4.109917035812921,electronegativity_approx,,,,,0.848513521923075,False
mp-1180277,NaAu(Cl2O)2,0.8874,False,-2.2518521294810236,-3.139252129481024,electronegativity_approx,,,,,0.43408661531250115,False
mp-1180943,K2HgCl4O,0.8828999999999999,False,-1.7113097218785602,-2.5942097218785602,electronegativity_approx,,,,,0.5758665177734326,False
mp-1181463,GaC2NCl4,1.9303,True,-1.8148679893726838,-3.7451679893726837,electronegativity_approx,,,,,0.7165065872265615,False
mp-1182162,BaCd(ClO)4,1.2241,False,-2.0933150875485023,-3.3174150875485022,electronegativity_approx,,,,,0.4326931224999946,False
mp-1182355,Gd2SCl4,1.1898,False,-1.7329849044740606,-2.9227849044740606,electronegativity_approx,,,,,0.16299131142857526,False
mp-1188562,SnCl4O5,0.5465,False,-2.8700053358765665,-3.4165053358765665,electronegativity_approx,,,,,0.9978876297500001,False
mp-1188581,Si5(H2Cl)4,3.7183,True,-0.43541238313022923,-4.153712383130229,electronegativity_approx,,,,,0.11953900955882357,False
mp-1190761,NaGaCl4,4.2848,False,-0.2062500363385027,-4.491050036338502,electronegativity_approx,,,,,0.0,True
mp-1191076,AlCuCl4,3.1365,True,-1.0262557323854855,-4.162755732385485,electronegativity_approx,,,,,0.001643045833318979,False
mp-1191374,Hg4S(ICl2)2,0.8916,False,-2.1000981564053482,-2.9916981564053486,electronegativity_approx,,,,,0.2358372210795434,False
mp-1192761,Cs2HgCl4,3.0133302662568107,True,-0.4853395650877459,-3.4986698313445563,electronegativity_approx,,,,,0.0016448539285738306,False
mp-1192837,AlSb5Se5Cl4,1.3956,False,-1.7370355136723834,-3.1326355136723834,electronegativity_approx,,,,,0.139022020222221,False
mp-1193242,Cs2CoCl4,0.7347543311623801,True,-1.6070971119238586,-2.341851443086239,electronegativity_approx,,,,,0.0,True
mp-1193507,Re(Cl2O)2,0.9278035340021944,False,-2.5467451893614452,-3.4745487233636396,electronegativity_approx,,,,,0.4599697502073745,False
mp-1193652,Re(TeCl2)2,2.155029563428644,False,-1.5371744266005192,-3.692203990029163,electronegativity_approx,,,,,0.06322004982829821,False
mp-1193711,Cs2HgCl4,3.4515000000000002,True,-0.2662546982161511,-3.7177546982161513,electronegativity_approx,,,,,0.0015824460714304323,False
mp-1194704,GaSb2(TeCl2)2,0.5215000000000001,False,-2.2030021943999394,-2.72450219439994,electronegativity_approx,,,,,0.09394926238757062,False
mp-1194909,AlSb2(SeCl2)2,1.122293100879955,False,-1.9779820586768144,-3.1002751595567695,electronegativity_approx,,,,,0.07370606398148105,False
mp-1196194,Zr(ClO4)4,0.6278000000000001,False,-2.9211620983903073,-3.548962098390307,electronegativity_approx,,,,,0.277299371190475,False
mp-1196488,Zn2H10Cl4O5,4.2623999999999995,True,-0.4197484246993306,-4.68214842469933,electronegativity_approx,,,,,0.1477251709523797,False
mp-1196950,TePb3Cl4O3,3.2600215561883705,True,-1.2375930798864763,-4.497614636074847,electronegativity_approx,,,,,0.21677025522726634,False
mp-1197945,Li2Zn(Cl2O)2,0.6909000000000001,False,-1.9641324938485578,-2.655032493848558,electronegativity_approx,,,,,0.5884628444444462,False
mp-1198077,Te3WCl4O,1.1381,True,-2.1258450155523154,-3.263945015552315,electronegativity_approx,,,,,0.31732631314814785,False
mp-1198214,As2H2CCl4,3.161796721141651,False,-1.0406674360081842,-4.202464157149835,electronegativity_approx,,,,,0.07742165268518608,False
mp-1198361,Al(BiCl)4,1.4598000000000002,True,-1.673220346389594,-3.1330203463895945,electronegativity_approx,,,,,0.0,True
mp-1198374,Ba2H14Cl4O15,2.7122,True,-1.2810679322021952,-3.9932679322021953,electronegativity_approx,,,,,0.1285743586428536,False
mp-1198418,TaTe4Cl4O,1.1384999999999998,False,-1.942795614000116,-3.0812956140001155,electronegativity_approx,,,,,0.23698913259374788,False
mp-1198647,SnH4(Cl2O)2,3.1015,True,-1.142933378091869,-4.244433378091869,electronegativity_approx,,,,,0.2319830606818165,False
mp-1198672,OsSeS3Cl4,1.4304,False,-2.0549788692722317,-3.4853788692722314,electronegativity_approx,,,,,0.0,True
mp-1198797,SnH8(ClO)4,3.3632,False,-0.961746496148594,-4.324946496148594,electronegativity_approx,,,,,0.1453931732352931,False
mp-1200983,Re2S(ClO2)4,2.0966,True,-1.999755369534171,-4.096355369534171,electronegativity_approx,,,,,0.08736453054704985,False
mp-1201184,Ba3CCl4O3,4.6687,True,0.08946557333594729,-4.579234426664053,electronegativity_approx,,,,,0.23668829772727396,False
mp-1202021,SnH16(ClO2)4,3.3436000000000003,False,-0.9339883149661437,-4.277588314966144,electronegativity_approx,,,,,0.08317197862068948,False
mp-1202107,HgC8(NCl2)2,1.9434,True,-1.7480133253918921,-3.691413325391892,electronegativity_approx,,,,,0.8244671080416666,False
mp-1202562,HgN2Cl4O,1.116,False,-2.429173803391828,-3.545173803391828,electronegativity_approx,,,,,1.2915117750000018,False
mp-1202834,Zn2H18Cl4O9,4.4921999999999995,True,-0.30577328121368286,-4.797973281213682,electronegativity_approx,,,,,0.09374659674242469,False
mp-1203457,Rb2U2Cl4O7,1.1873,False,-1.8656011722136008,-3.052901172213601,electronegativity_approx,,,,,0.36728136951852,False
mp-1203522,Cs2HgCl4,3.4366,True,-0.2737046982161513,-3.7103046982161514,electronegativity_approx,,,,,0.0,True
mp-1204205,ZnC8(NCl2)2,1.2202,False,-2.0749562751636077,-3.295156275163608,electronegativity_approx,,,,,1.408521703708331,False
mp-1204349,Cd2Cl4O5,0.8256999999999999,False,-2.51823586521592,-3.3439358652159195,electronegativity_approx,,,,,0.4453216513636371,False
mp-1204459,NbTe4Cl4O,0.8490000000000002,False,-2.1038104137466354,-2.9528104137466356,electronegativity_approx,,,,,0.25097193830089104,False
mp-1205237,Ti(C5Cl)4,1.0716,True,-2.0505238600394575,-3.1221238600394576,electronegativity_approx,,,,,0.31168092810000125,False
mp-1205307,WSCl4,2.1563,False,-1.8317630123141448,-3.9880630123141447,electronegativity_approx,,,,,0.005865696215273886,False
mp-1207478,Zr(ClO4)4,4.457600320512881,False,-1.0062619381338664,-5.463862258646747,electronegativity_approx,,,,,0.0,True
mp-1209448,RbCe(ClO)4,0.9329999999999999,False,-2.108643277336839,-3.041643277336839,electronegativity_approx,,,,,0.5288282516875062,False
mp-1209501,RbPr(ClO)4,1.3826999999999998,False,-1.8860833263107097,-3.2687833263107096,electronegativity_approx,,,,,0.5983464129999927,False
mp-1209513,RbNd(ClO)4,1.4738,False,-1.8428052080560366,-3.3166052080560364,electronegativity_approx,,,,,0.5973992089999998,False
mp-1209960,NaYCl4,4.609805461282197,True,0.10570041081660708,-4.50410505046559,electronegativity_approx,,,,,0.014721795000000704,False
mp-1209961,NaTbCl4,4.717914569366973,True,0.19738053327907457,-4.5205340360878985,electronegativity_approx,,,,,0.0008654137500041514,False
mp-1209968,NaHoCl4,4.817206738719203,False,0.20640688452287836,-4.610799854196324,electronegativity_approx,,,,,0.0,True
mp-1210040,NaDyCl4,4.764406798289188,True,0.18300107932010246,-4.581405718969085,electronegativity_approx,,,,,0.0,True
mp-1210311,Na2ZnH3Cl4,2.2610991158962794,False,-0.9493703961646449,-3.210469512060924,electronegativity_approx,,,,,0.7866643306249994,False
mp-1210452,SCl4,2.7584999999999997,True,-1.6551554330167715,-4.413655433016771,electronegativity_approx,,,,,0.0,True
mp-1210931,LiFeCl4,1.972,False,-1.3875820516817143,-3.3595820516817145,electronegativity_approx,,,,,0.0,True
mp-1210995,Li2Zn(HCl2)2,2.6157,False,-0.7833337652434691,-3.399033765243469,electronegativity_approx,,,,,0.5727706311111116,False
mp-1211634,KPr(ClO)4,1.3687,False,-1.8930833263107096,-3.2617833263107094,electronegativity_approx,,,,,0.6057197192499997,False
mp-1211675,KNd(ClO)4,1.4181,False,-1.8706552080560366,-3.2887552080560365,electronegativity_approx,,,,,0.6050701682500002,False
mp-1211894,K2SnHCl4,1.9466,False,-1.0573349112571986,-3.0039349112571987,electronegativity_approx,,,,,0.2780860560937497,False
mp-1212075,K2HgHCl4,2.16149263686637,False,-0.9550231136442433,-3.1165157505106134,electronegativity_approx,,,,,0.3120846937499997,False
mp-1212182,KAu(Cl2O)2,0.6744999999999999,False,-2.316219487972309,-2.990719487972309,electronegativity_approx,,,,,0.6738368193750013,False
mp-1212555,Ge19(PCl)4,1.6622999999999997,False,-1.34567777259064,-3.00797777259064,electronegativity_approx,,,,,0.0,True
mp-1213398,CsMo3I3Cl4,2.4383,True,-1.1768633582944221,-3.615163358294422,electronegativity_approx,,,,,0.11211467483766668,False
mp-1213488,CsW3I3Cl4,2.901,True,-1.0040837183292788,-3.9050837183292786,electronegativity_approx,,,,,0.1398491467045444,False
mp-1213942,CeN(ClO)4,0.6433,False,-2.614020919015064,-3.257320919015064,electronegativity_approx,,,,,0.28463376664062245,False
mp-1214283,C5Cl4,2.2635,False,-1.6732883525519078,-3.9367883525519076,electronegativity_approx,,,,,0.12186312374999986,False
mp-1214363,C8Cl4O3,2.4919000000000002,False,-1.620755018918214,-4.112655018918215,electronegativity_approx,,,,,0.2936684840833328,False
mp-1216608,Tl5BrCl4,2.3144797724241117,True,-1.0905800122855478,-3.4050597847096595,electronegativity_approx,,,,,0.11761814249999736,False
mp-1218587,Sr4Te3(ClO2)4,3.294,False,-0.7369853827692323,-4.030985382769233,electronegativity_approx,,,,,0.1111065342982398,False
mp-1221147,Na5BrCl4,4.275789767713402,True,0.4347739839783329,-3.841015783735069,electronegativity_approx,,,,,0.05834696199999989,False
mp-1221592,Na2CdCl4O3,0.7695,False,-1.9993673375947716,-2.7688673375947714,electronegativity_approx,,,,,0.5720691569583347,False
mp-1222917,LaGd3(ClO)4,3.055306105627196,True,-0.8093532141411435,-3.8646593197683394,electronegativity_approx,,,,,0.12012773069444371,False
mp-1223064,La3Gd(ClO)4,3.1135177709039477,False,-0.7466009177109028,-3.8601186886148504,electronegativity_approx,,,,,0.06795902718750035,False
mp-1223752,K5BrCl4,4.513705711198067,True,0.6576228474374948,-3.8560828637605726,electronegativity_approx,,,,,0.05633157699999991,False
mp-1224602,H9Au(ClO)4,1.4878606086919255,False,-1.9105462012941876,-3.3984068099861133,electronegativity_approx,,,,,0.11511509069444426,False
mp-1228725,Ba10BrN5Cl4,1.0519000000000003,True,-1.1294974580085473,-2.1813974580085476,electronegativity_approx,,,,,0.04194775779166626,False
mp-1229192,Cs2BaCl4,4.9334,True,0.692281428576283,-4.2411185714237165,electronegativity_approx,,,,,0.04436443928571432,False
mp-1233314,Rb12Mg(ClO)4,0.8332999999999999,False,-1.0080230868843263,-1.8413230868843262,electronegativity_approx,,,,,0.353673840309523,False
mp-1234329,Rb12Mg(ClO)4,0.7576,False,-1.0458730868843262,-1.8034730868843263,electronegativity_approx,,,,,0.2852397045952375,False
mp-1234577,Rb12Mg(ClO)4,0.7497,False,-1.0498230868843264,-1.7995230868843262,electronegativity_approx,,,,,0.2839750660238094,False
mp-1237058,Rb2U(ClO)4,0.6085032155004336,False,-2.0609198343626645,-2.6694230498630978,electronegativity_approx,,,,,0.6345051652525244,False
mp-1247897,BNCl4,0.5600999999999998,False,-2.6387791863039496,-3.19887918630395,electronegativity_approx,,,,,0.4271796197222226,False
mp-22934,K2PtCl4,1.8196,False,-1.1415719451504134,-2.9611719451504137,electronegativity_approx,,,,1.8265535113979003,0.0,True
mp-22956,K2PdCl4,1.4279000000000002,False,-1.326981308827817,-2.7548813088278172,electronegativity_approx,,,,1.8294737093856623,0.0,True
mp-22961,Li2ZnCl4,4.1422,False,0.010006113330448319,-4.132193886669551,electronegativity_approx,,,,,0.019337886428571593,False
mp-22974,MoCl4O,1.7353,False,-2.140457972569285,-3.875757972569285,electronegativity_approx,,,,,0.5325891915972223,False
mp-22978,Rb2MnCl4,1.2877,False,-1.2974877729721774,-2.5851877729721773,electronegativity_approx,,,,1.6880298348469243,0.0,True
mp-23034,SrZnCl4,4.3014,True,-0.17021541662896889,-4.471615416628969,electronegativity_approx,,,,,0.012646572500000897,False
mp-23076,Rb2CoCl4,0.7331000000000001,False,-1.629062746438588,-2.3621627464385884,electronegativity_approx,,,,,0.0,True
mp-23097,K2Os(Cl2O)2,1.7383,True,-1.4228406655714347,-3.1611406655714345,electronegativity_approx,,,,,0.27485635027777633,False
mp-23215,ThCl4,3.6816999999999998,False,-0.8048362275599443,-4.486536227559944,electronegativity_approx,,,,,0.010386849999999725,False
mp-23333,Hg3Cl4O,1.4621,False,-1.9592430829075218,-3.421343082907522,electronegativity_approx,,,,2.0355659753493622,0.30269772687500307,False
mp-23355,PAuCl4,2.57,True,-1.58140593020674,-4.15140593020674,electronegativity_approx,,,,,0.0,True
mp-23373,BaZnCl4,4.6302,True,0.019284165753003624,-4.610915834246997,electronegativity_approx,,,,1.7011592429869697,0.0,True
mp-23412,SbCl4F,1.3849,False,-2.3629228178286685,-3.7478228178286686,electronegativity_approx,,,,,0.3921180606666672,False
mp-23416,Li2ZnCl4,4.6751000000000005,True,0.2764561133304486,-4.398643886669552,electronegativity_approx,,,,,0.014900223928571599,False
mp-23515,K2CoCl4,1.1153,False,-1.4379627464385882,-2.5532627464385884,electronegativity_approx,,,,,0.0,True
mp-23522,BaZnCl4,4.5969,True,0.002634165753003348,-4.594265834246997,electronegativity_approx,,,,,0.0019348570833352952,False
mp-24375,TlH4NCl4,2.4231999999999996,True,-1.3357156581998133,-3.758915658199813,electronegativity_approx,,,,1.6905391309677906,0.0,True
mp-27181,KAuCl4,1.4257,True,-1.720657280618512,-3.146357280618512,electronegativity_approx,,,,,0.0,True
mp-27207,K2MgCl4,4.7652,False,0.4873613502173546,-4.2778386497826455,electronegativity_approx,,,,1.5859808447771366,0.0,True
mp-27280,Na2MnCl4,2.0864,False,-0.969230294958457,-3.0556302949584566,electronegativity_approx,,,,,0.011009928571427352,False
mp-27297,ReCl4O,0.647,False,-2.6209898550067767,-3.267989855006777,electronegativity_approx,,,,,0.37482719749999927,False
mp-27351,SbN3Cl4,1.8875,False,-2.006714324864276,-3.894214324864276,electronegativity_approx,,,,,0.32820412359374895,False
mp-27385,KTlCl4,2.3241,True,-1.095719141294336,-3.4198191412943357,electronegativity_approx,,,,1.6907004544468152,0.0,True
mp-27402,Na2CoCl4,0.7301,True,-1.7036428384387956,-2.433742838438796,electronegativity_approx,,,,,0.0,True
mp-27475,WSCl4,1.9711,False,-1.9243630123141449,-3.8954630123141447,electronegativity_approx,,,,,0.001121631215273311,False
mp-27570,CsFeCl4,1.329314385258776,False,-1.6251790165246103,-2.9544934017833864,electronegativity_approx,,,,,0.0,True
mp-27754,WCl4O,2.3331999999999997,False,-1.8862335744654333,-4.219433574465433,electronegativity_approx,,,,,0.5653194528472136,False
mp-27780,TcCl4,0.7828999999999999,False,-2.4628550525606325,-3.2457550525606322,electronegativity_approx,,,,,0.0,True
mp-27854,TaCl4F,3.0944000000000003,False,-1.3531724882451246,-4.447572488245125,electronegativity_approx,,,,1.6306765865738062,0.3887216901666708,False
mp-27868,VNCl4,1.2419,False,-2.1907452880106377,-3.432645288010638,electronegativity_approx,,,,,0.27444897124999823,False
mp-28020,AlCuCl4,2.4984,False,-1.3453057323854853,-3.8437057323854855,electronegativity_approx,,,,1.7202859578182537,0.0,True
mp-28122,LiGdCl4,2.136,False,-1.1443777157284956,-3.2803777157284957,electronegativity_approx,,,,,0.0037195429166665406,False
mp-28242,Tl6SCl4,1.7993999999999994,True,-1.255091650112878,-3.0544916501128774,electronegativity_approx,,,,,0.015671199292925486,False
mp-28341,LiGaCl4,4.4866,True,-0.125938766680477,-4.612538766680477,electronegativity_approx,,,,,0.0,True
mp-28368,TlAuCl4,1.7753,True,-1.8382892749482662,-3.613589274948266,electronegativity_approx,,,,,0.0,True
mp-28481,Ti(ClO4)4,2.9081,False,-1.8036754638185468,-4.711775463818547,electronegativity_approx,,,,,0.0,True
mp-28557,Ag2PdCl4,0.9506000000000001,False,-2.13109842295483,-3.0816984229548297,electronegativity_approx,,,,2.2274952629953155,0.0,True
mp-28657,Na2MgCl4,4.9056999999999995,False,0.48820699552196456,-4.417493004478035,electronegativity_approx,,,,,0.013117184761904266,False
mp-28658,Na2CdCl4,3.6357999999999997,False,-0.21954478180013925,-3.855344781800139,electronegativity_approx,,,,,0.00828896047619132,False
mp-29051,WS9Cl4,1.2564,False,-2.0883454632786087,-3.344745463278609,electronegativity_approx,,,,,0.0,True
mp-29083,NaErCl4,4.9964,False,0.2930295675728529,-4.703370432427148,electronegativity_approx,,,,,0.0,True
mp-29102,Hg3TeCl4,2.2498,True,-1.404439937926796,-3.6542399379267962,electronegativity_approx,,,,,0.011235183593752751,False
mp-29216,Cs2PtCl4,2.0642,True,-0.9975428485553535,-3.0617428485553537,electronegativity_approx,,,,,0.0009814307142859136,False
mp-29359,Na2PdCl4,1.4224999999999999,False,-1.404420983687792,-2.826920983687792,electronegativity_approx,,,,1.7274532883216647,0.0,True
mp-29362,GaCuCl4,1.8173,False,-1.7369859564760952,-3.554285956476095,electronegativity_approx,,,,1.8180473967052309,0.0,True
mp-29422,HfCl4,4.1668,False,-0.5622862275599441,-4.729086227559945,electronegativity_approx,,,,1.6471686667329084,0.0,True
mp-29432,NaScCl4,3.8103,False,-0.3342329359283256,-4.144532935928325,electronegativity_approx,,,,1.7118170141694469,0.0,True
mp-29465,TaCl4,1.2245,False,-2.1102501847916293,-3.334750184791629,electronegativity_approx,,,,,0.02510799429999988,False
mp-29468,Rb6Cl4O,1.6613,True,-0.6950593507568937,-2.3563593507568936,electronegativity_approx,,,,1.585073435733079,0.21373505090909095,False
mp-29582,Li2CrCl4,0.5017999999999998,False,-1.8119737657992114,-2.313773765799211,electronegativity_approx,,,,,0.04160931000000012,False
mp-29866,SnCl4,3.565,False,-1.0896087518943338,-4.654608751894334,electronegativity_approx,,,,,0.0,True
mp-29873,Rb2CdCl4,3.1677,False,-0.38161858053303055,-3.5493185805330305,electronegativity_approx,,,,1.654924927803877,0.007854200238094577,False
mp-29880,Sm2SCl4,3.5857,False,-0.518256535561608,-4.103956535561608,electronegativity_approx,,,,,0.0,True
mp-29889,Tl2PdCl4,1.0534,False,-1.9525163899774922,-3.005916389977492,electronegativity_approx,,,,2.0953318400673435,0.0,True
mp-29983,Cs6Cl4O,1.9928,True,-0.4986050701495621,-2.491405070149562,electronegativity_approx,,,,1.63859750193064,0.22363196363636506,False
mp-30086,GeCl4,4.1525,False,-0.8103650898619694,-4.962865089861969,electronegativity_approx,,,,1.472271017849635,0.0,True
mp-30092,TiCl4,3.4596,False,-1.0070677385072617,-4.466667738507262,electronegativity_approx,,,,1.5072007298299719,0.0,True
mp-30102,BaPdCl4,1.4735,True,-1.6718249745504619,-3.145324974550462,electronegativity_approx,,,,,0.01915079083333282,False
mp-30219,KGaCl4,4.3704,True,-0.11468855977963255,-4.485088559779633,electronegativity_approx,,,,,0.0,True
mp-30231,RbGaCl4,4.4079,True,-0.09593855977963273,-4.503838559779632,electronegativity_approx,,,,,0.0,True
mp-30314,Cs2PdCl4,1.8519999999999999,True,-1.093312804363894,-2.945312804363894,electronegativity_approx,,,,,0.00023347928571304521,False
mp-31040,NbCl4,1.0797,False,-2.218019187182809,-3.297719187182809,electronegativity_approx,,,,1.8897511829162101,0.0,True
mp-31251,Ga(SbCl)4,2.0171,False,-1.4420440356485935,-3.4591440356485936,electronegativity_approx,,,,,0.013554690648152068,False
mp-33498,Rb2CrCl4,0.5269999999999997,False,-1.6969459570597543,-2.2239459570597537,electronegativity_approx,,,,,0.0,True
mp-34148,Li2MnCl4,1.8782,True,-1.103667232627829,-2.9818672326278293,electronegativity_approx,,,,,0.008276664999997685,False
mp-34328,Mn(CuCl2)2,1.1427,False,-1.8967889422165138,-3.039488942216514,electronegativity_approx,,,,2.1503866458538723,0.023590700000002407,False
mp-36330,Li2VCl4,1.1057999999999995,False,-1.504606212364712,-2.6104062123647114,electronegativity_approx,,,,,0.013527828571429978,False
mp-38008,Li2CdCl4,3.6296999999999997,True,-0.2533088072772478,-3.8830088072772475,electronegativity_approx,,,,,0.012705535714285787,False
mp-504957,RbReCl4,1.0283,False,-1.8044151155029131,-2.832715115502913,electronegativity_approx,,,,,0.0,True
mp-540578,Cs2ZnCl4,4.5412,True,0.3325935943496834,-4.2086064056503165,electronegativity_approx,,,,,0.0,True
mp-540628,Al(TeCl2)2,1.3285,True,-1.889301876379256,-3.217801876379256,electronegativity_approx,,,,,0.0,True
mp-540675,SeCl4,3.0467,False,-1.503965623198974,-4.550665623198974,electronegativity_approx,,,,,0.0,True
mp-541111,AlGaCl4,4.2234,True,-0.46190641385383513,-4.685306413853835,electronegativity_approx,,,,1.7242960167364922,0.0,True
mp-541275,Cs2U(Cl2O)2,2.3287,False,-0.9939456863414649,-3.322645686341465,electronegativity_approx,,,,,0.17262463308641784,False
mp-554135,Te2MoCl4O,1.2110026470448965,False,-2.144132675666188,-3.3551353227110843,electronegativity_approx,,,,,0.3920722080598962,False
